subject descriptor,0,SIGIR 2012: Studies of the onset and persistence of medical concerns in search logs,265,PERSON
united state,0,SIGIR 2012: Studies of the onset and persistence of medical concerns in search logs,265,GPE
white microsoft,0,SIGIR 2012: Studies of the onset and persistence of medical concerns in search logs,265,FACILITY
abstract web,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
action query,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
bayesian network,1,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
click sp,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
click sr,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
click url1,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
click url2,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
conditional random field,1,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
expectation maximization,1,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
experimental setup,1,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
feature number,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
generative model,1,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION,ORGANIZATION,ORGANIZATION
harmonic function,1,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
hassan microsoft research redmond,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
majority baseline,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
markov model,1,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON,PERSON,PERSON
mean average,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
normalized discounted cumulative gain,1,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION,ORGANIZATION
reciprocal rank,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
search process keywords,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
split w,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
subject descriptor,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
successful goal,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
transductive support,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
user behavior we,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
wll wlu wul wuu,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,PERSON
work evaluating,0,SIGIR 2012: A semi-supervised approach to modeling web search satisfaction,275,ORGANIZATION
abstract social,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
avenida mountain view,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
experimental setup,1,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
feature ablation,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
ggroger di,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
hawaii luau,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
interest valence,1,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
john cynthiafa,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
kevin haas microsoft,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
measurement keywords social,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
michael gamon microsoft,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
microsoft way redmond,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
model for,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
multiple additive regression tree,1,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
non english,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
omar alonso,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
online feature we,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
peter fernando lisa chris emily,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
query class,1,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON,PERSON
query metric,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
rank challenge,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
result metric,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON,PERSON,PERSON,ORGANIZATION
retrieval general term algorithm,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
roger bob jill dianne,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
royal lahaina resort,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
sample rrel,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON,PERSON
scope aspect,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
session metric,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
social annotation sampling,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
social connection aspect,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
social feature,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,ORGANIZATION
subject descriptor,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
tim harrington,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
user metric,0,SIGIR 2012: Social annotations: utility and prediction modeling,285,PERSON
abstract user,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,ORGANIZATION
bing local,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
computer science university,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,ORGANIZATION
dimitrios lymberopoulos,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
expectation maximization,1,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,ORGANIZATION
google local,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
human factor,1,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
meannorm log,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,ORGANIZATION
measurement keywords,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,ORGANIZATION
microsoft redmond,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
microsoft research,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
multiple additive,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
normalized p,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
personalization map,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
qiang wu,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
review mean,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
scheme to,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
signal and,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,ORGANIZATION
subject descriptor,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
suggestfeatures imp,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,ORGANIZATION
term algorithm,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
yuanhua lv department,0,SIGIR 2012: An exploration of ranking heuristics in mobile local search,295,PERSON
american board,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
american college,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION,ORGANIZATION
biomedical communication,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
biomedical informatics,1,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION,ORGANIZATION,ORGANIZATION
data bank,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
health informatics,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
health informatics university,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
internal medicine,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION,ORGANIZATION
international cancer,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
jeopardy daniel,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
lister hill national center,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
masys affiliate professor biomedical,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
medical education,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
medical informatics,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
medical information system,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
medical oncology,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION,ORGANIZATION
medical science,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
national academy,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
national cancer institute,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
national institute,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
national library,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
natural language,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
naval regional medical center,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
personalized medicine data tsunami crash,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,FACILITY
princeton university,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
san diego,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON,PERSON
san diego school,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
subject descriptor,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
term algorithm,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
theory keywords human,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,PERSON
university college,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
vanderbilt university school,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,ORGANIZATION
washington seattle,0,SIGIR 2012: Keynote talk: Retrieving Information from the Book of Humanity: The Personalized Medicine Data Tsunami Crashes on the Beach of Jeopardy,3,GPE
additional keyword,0,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION
baseline black,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
cheung kong scholar,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
click figure,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
click interval,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
cluster id,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
data set,1,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION
data set query type,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
dataseta multifaceted,0,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION,ORGANIZATION
daxin jiang microsoft research asia beijing,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
experimentation keywords search log mining,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
grant no,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
hang li microsoft research asia beijing,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
harry shum,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON
jian pei simon fraser university burnaby,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
jiaotong university,0,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION,ORGANIZATION
method baseline our method baseline our method baseline,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
method our,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
microsoft harry shum,0,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION
national science foundation,0,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION
none url,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
nserc discovery grant,0,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION
percentage query,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON,PERSON
purity diversity coverage granularity average,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
qinghua zheng,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
query clicked,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
query our,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
query subtopics,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
query type,1,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
query type query type,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
related url,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
retrieval permission,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
same different all,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
search result,1,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
similarity function,1,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION
spklstn lab,0,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION,ORGANIZATION,ORGANIZATION
subject descriptor,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
term algorithm,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
trec data,0,SIGIR 2012: Mining query subtopics from search log data,305,ORGANIZATION,ORGANIZATION
user behavior,1,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
yanan qian,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
yunhua hu microsoft research asia beijing,0,SIGIR 2012: Mining query subtopics from search log data,305,PERSON
_and_bisexual business,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
abstract many,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
animal society,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
average agreement,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
average gain,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
bennett microsoft research redmond,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
boosted tree,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
emory university atlanta,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
engagement effort,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
feature ablation analysis,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
fleiss kappa,1,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
focus avgclickposquery,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
focus with,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
human annotation,1,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
introduction a web,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
kappa intent,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
label baseline,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
logistic regression,1,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
method table,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
metric to,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
microsoft research,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
museum society,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
music adult,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
recall human,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
social support,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
study limitation to,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
subject descriptor,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON
task continuation,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
task continuation eugene agichtein,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
terminated continued,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON,PERSON
user profile,1,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,PERSON,PERSON
work prior,0,SIGIR 2012: Search, interrupted: understanding and predicting search task continuation,315,ORGANIZATION
abstract conventional,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
aspect query aspect word query aspect word query aspect word global background word,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
aspect word,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
barry pepper,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
bing search,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION,ORGANIZATION
captain john,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
composite query,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION,ORGANIZATION,ORGANIZATION,ORGANIZATION
computer science,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
data set,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
development program,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
discounted cumulative gain,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
edward burn,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON,PERSON,PERSON
evaluation due,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
example informative,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
experimental result,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
further reading,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
grant no,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
harbin institute,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON,PERSON
intent task,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
introduction nowadays,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
key laboratory opening funding,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
label gain value,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
label level,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
microsoft research asia,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
mixture model,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
national high technology research,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
national natural science foundation,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
natural language,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
origin remove5,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
original query,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
parameter setting,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
private ryan,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION,ORGANIZATION,ORGANIZATION,ORGANIZATION,ORGANIZATION
private ryan cast,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
qing yu2,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
query common word,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
query dependent aspect word,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
random tail,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
saving private ryan,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
search engine result,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
search result,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
sheng li1,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
snippet label level,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
steven spielberg,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON,PERSON
subject descriptor,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
term algorithm,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
ting liu1,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
tom hank,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON,PERSON,PERSON,PERSON,PERSON
tom sizemor,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
wikipedia data,1,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
wikipedia data for,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,ORGANIZATION
zhiheng xu3,0,SIGIR 2012: Multi-aspect query summarization by composite query,325,PERSON
abstract modeling,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,ORGANIZATION
aim enhanced,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,ORGANIZATION
amsterdam amsterdam,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
discussion to,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,ORGANIZATION
experiment keywords online,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,ORGANIZATION
language intent model,1,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
model temp,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
prior article,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
q1 language,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,ORGANIZATION
red cross,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,ORGANIZATION
retrieval model,1,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
roi blanco yahoo,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
subject descriptor,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
symbol gloss,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
tarsqi toolkit,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,ORGANIZATION
term algorithm,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
the netherlands,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,ORGANIZATION
user browsing behavior manos tsagkias,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
user trailspool,0,SIGIR 2012: Language intent models for inferring user browsing behavior,335,PERSON
asset project,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,ORGANIZATION
click data3,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON
computer science,1,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,ORGANIZATION
cover graph,1,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON
effectiveness ideally,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,ORGANIZATION
efficiency since,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,ORGANIZATION
fabrizio silvestri,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON
general term algorithm,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,ORGANIZATION
grant agreement,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON
hossein vahabi imt,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON
ingeoclouds project,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,ORGANIZATION
introduction much,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,ORGANIZATION
least recently,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON
measurement keywords query recommender system,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,ORGANIZATION
personalized pagerank,1,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON,PERSON
query flow graph,1,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON,PERSON,ORGANIZATION
raffaele perego,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON
random query,0,SIGIR 2012: Efficient query recommendations in the long tail via center-piece subgraphs,345,PERSON
